reaction,flux
PGSA181,1.0
PHEMEabcpp,0.0
PLIPA2E160pp,0.0
PLIPA2E161pp,0.0
PLIPA2E180pp,0.0
PLIPA2E181pp,0.0
PLIPA2G120pp,2.1810671047006736e-09
PLIPA2G140pp,0.0
PLIPA2G141pp,0.0
PLIPA2G160pp,0.0
PLIPA2G161pp,0.0
PLIPA2G180pp,1.0
PHEMEtiex,0.0
PHETA1,-0.00026175858410387633
PHETRS,0.0
PLIPA2G181pp,0.0
LYSt2pp,1.0
PMANM,-0.0
PMDPHT,6.485039440416888e-07
PMEACPE,2.9080894351645234e-09
PHEt2rpp,0.0
PHEtex,0.0
PHYTSpp,0.0
PIt2rpp,3.0013481139243465
PMPK,3.242519720208444e-07
PNTK,8.375297217997922e-07
PItex,0.001348111743716629
LYSt3pp,1.0
PIuabcpp,0.0
PLIPA1A120pp,0.0
PLIPA1A140pp,0.0
PLIPA1A141pp,0.0
PLIPA1A160pp,0.0
PNTOt4pp,0.0
PNTOtex,0.0
POAACR,0.0
POR5,0.0001562516453513899
POX,0.0
PPA,1.0
PPA2,0.0
PPAKr,1000.0
PLIPA1A161pp,0.0
PLIPA1A180pp,0.0
PLIPA1A181pp,0.0
PPALtex,0.0
PPALtpp,0.0
PLIPA1E120pp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,3.891023664250133e-06
PPC,1.0
PLIPA1E140pp,0.0
PLIPA1E141pp,0.0
PLIPA1E160pp,0.0
PLIPA1E161pp,0.0
PLIPA1E180pp,0.0
PPCDC,8.375297217997922e-07
PPCK,7.50804228207374
PYDXtex,0.0
PPCSCT,0.0
PPGPPDP,2.0
PPK2,-1.000000324251972
PPK,-49.003976393534145
PPM,-40.00288629911928
PPM2,2.0
PPNCL2,8.375297217997922e-07
PPND,0.00019515606581502087
PPNDH,0.00026175858410387633
PPPGO,0.0
PPPGO3,6.485039440416888e-07
PPPNDO,0.0
PPPNt2rpp,0.0
PPPNtex,0.0
PPS,1.0
PPTHpp,0.0
PPTtex,0.0
PRAGSr,1.0000003242519708
PRAIS,1.0000003242519708
PRAIi,8.031270593093865e-05
PRAMPC,0.0001338535405217527
PRASCSi,1.0
PRATPP,0.0001338535405217527
PRFGS,1.0000003242519708
PRMICI,0.0001338535405217527
PROD2,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROTRS,0.0
PROabcpp,0.0
PROt2rpp,-996.0
PROt4pp,996.0
PROtex,0.0
PRPPS,-32.00157042063885
PSCLYSt2pp,0.0
PSCLYStex,0.0
PSCVT,0.0005407941275431753
PSD120,0.0
RNTR4c2,3.606757921962801e-05
RPE,2.000588526053487
RPI,-3.0019164949157404
RZ5PP,0.0
S2FE2SR,0.0
S2FE2SS,0.0
S2FE2SS2,0.0
PSD140,0.0
PSD141,0.0
S2FE2ST,0.0
S4FE4SR,0.0
PYDXtpp,0.0
S4FE4ST,0.0
S7PI,4.7407673972052066e-05
SADH,0.0
PSD160,6.421643090730301e-05
PYK,1.0
PSD161,4.9946436048950697e-05
SADT2,0.0003603951615657862
PYNP2r,-1.0
SARCOX,-0.0
SBTPD,0.0
SBTptspp,0.0
SBTtex,0.0
PSD180,0.0
PSD181,2.5742407680076362e-05
SCYSDS,0.0
PYROX,0.0
SDPDS,0.0005249464941651362
SDPTA,-0.0005249464941651362
SELCYSS,0.0
SELGTHR,0.0
SELGTHR2,0.0
SELGTHR3,0.0
PSERT,2.001672400066865
PSERtex,0.0
PSP_L,2.001672400066865
PSP_Lpp,0.0
PSSA120,0.0
SELNPS,0.0
PYRt2rpp,0.0
SELR,0.0
SELtex,0.0
SELtpp,0.0
PSSA140,0.0
PSSA141,0.0
SEPHCHCS,6.485039440416888e-07
PSSA160,6.421643090730301e-05
SERASr,9.727559160625333e-07
PYRtex,0.0
SERAT,0.0003603951615657862
PSSA161,4.9946436048950697e-05
PSSA180,0.0
PSSA181,2.5742407680076362e-05
PTA2,1000.0
PTAr,-4.000860202676608
SERD_D,1.0
SERD_L,0.0
PTHRpp,0.0
PTPATi,8.375297217997922e-07
SERTRS,0.0
PTRCORNt7pp,0.0
QMO2,0.0
PTRCTA,1.0
SERTRS2,0.0
SERt2rpp,-1.0
SERt4pp,1.0
SERtex,0.0
SFGTHi,0.0
SGDS,0.0
SGSAD,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
SHCHCS3,6.485039440416888e-07
QMO3,0.0
SHCHD2,3.242519720208444e-07
SHCHF,3.242519720208444e-07
PUNP1,-1.0
PUNP2,-1.0
SHK3Dr,0.0005407941275431753
QUIN2tex,0.0
SHKK,0.0005407941275431753
SHSL1,0.0002272744595816954
SKMt2pp,0.0
SKMtex,0.0
SLNTtex,0.0
PUNP3,1.0
PUNP4,1.0
PUNP5,-1.0
PUNP6,1.0
QUIN2tpp,0.0
PUNP7,0.0
PYAM5PO,2.0
SLNTtpp,0.0
SO2tex,0.0
SO2tpp,0.0
SO3tex,0.0
SO4t2pp,0.0003663945500705306
SO4tex,0.0003663945500705306
PYDAMK,1.0
PYDAMtex,0.0
PYDAMtpp,0.0
PYDXK,1.0
PYDXNK,1.0
QUINDH,0.0
PYDXNtex,0.0
PYDXNtpp,0.0
SOTA,0.0
SPMDAT1,0.0
SPMDAT2,0.0
QULNS,3.3137679113695356e-06
SPMDabcpp,0.0
PYDXPP,1.0
R15BPK,38.00288629911928
SPMDt3pp,0.0
SPMDtex,0.0
R1PK,38.00288629911928
SPMS,9.806077575374774e-06
SPODM,0.0
THMtex,0.0
THRA2,1.0
THRA,1.0
SPODMpp,0.0
SSALx,0.0
THRD,0.0
R5PP,0.0
THRD_L,0.000410485548041778
THRPtex,0.0
THRS,1.000768916295194
THRTRS,0.0
THRabcpp,1.0
THRt2pp,0.0
SSALy,1.0
SUCASPtpp,0.0
SUCBZL,6.485039440416888e-07
SUCBZS,6.485039440416888e-07
SUCCt2_2pp,15.901999999999362
SUCCt2_3pp,0.0
SUCCt3pp,0.0
SUCCtex,15.902
SUCDi,88.68821269403094
SUCFUMtpp,0.0
SUCMALtpp,0.0
THRt2rpp,-2.0
THRt4pp,1.0
THRtex,0.0
THYMt3pp,0.0
SUCOAS,-12.379036199073033
R5PPpp,0.0
SUCRtex,0.0
SUCTARTtpp,0.0
THYMtex,0.0
THZPSN3,3.242519720208444e-07
R5Ptex,0.0
TKT1,1.000588526053487
SUCptspp,0.0
RBFK,3.24251971132666e-07
SULFACabcpp,0.0
TKT2,1.0
RBFSa,1.2970078880833775e-06
TMAOR1,0.0
TMAOR1pp,0.0
TMAOR2,0.0
TMAOR2pp,0.0
TMAOtex,0.0
SULFACtex,0.0
SULR,0.0003603951615657862
SULabcpp,0.0
T2DECAI,1.0002078905885776
TAGURr,0.0
TALA,-1.0
TARTD,0.0
TARTRDtex,0.0
TMAtex,0.0
TMDK1,1.0
TMDPP,0.0
TMDS,3.606757921962801e-05
TARTRt7pp,0.0
TARTRtex,0.0
TMK,0.0
RBFSb,6.485039440416888e-07
TMPK,3.242519720208444e-07
TMPPP,3.242519720208444e-07
TARTt2_3pp,0.0
TAUDO,0.0
RBK,4.0
TAURabcpp,0.0
TAURtex,0.0
TPI,-4.002626461329994
RBK_L1,0.0
TCYNTtex,0.0
TDP,0.0
TDPADGAT,0.0
TDPAGTA,0.0
TDPDRE,1.1851918493013016e-05
TDPDRR,1.1851918493013016e-05
TPRDCOAS,0.0
TRDR,0.0
TRE6PH,0.0
TRE6PP,1.0
TDPGDH,1.1851918493013016e-05
TDSK,1.1851918493013016e-05
TRE6PS,1.0
RBP4E,0.0
TREH,1.0
TREHpp,0.0
TREptspp,0.0
TDSR1,0.0
TDSR2,0.0
TGBPA,0.0
THD2pp,1.2456239165702456
THDPS,0.0005249464941651362
THFAT,1000.0
THIORDXi,0.0
THMDt2pp_copy1,1000.0
TREtex,0.0
TRPAS2,-8.031270593093865e-05
TRPS1,0.0
TRPS2,0.0
TRPS3,8.031270593093865e-05
TRPTRS,-0.0
THMDt2pp_copy2,-1000.0
THMDtex,0.0
TRPt2rpp,0.0
REPHACCOAI,0.0
TRPtex,0.0
TRSARr,-999.500315505893
TSULabcpp,0.0
TSULtex,0.0
TTDCAtexi,0.0
TTDCEAtexi,0.0
TTRCYCtex,0.0
THMabcpp,0.0
TYMtex,0.0
TYRL,3.242519720208444e-07
TYROXDApp,0.0
TYRPpp,0.0
TYRPtex,0.0
TYRTA,-0.00019515606581502087
TYRTRS,-0.0
TYRt2rpp,0.0
TYRtex,0.0
ThDPAT,0.0
U23GAAT,2.3703836986026033e-05
UAAGDS,1.0000400981911768
UACGALPpp,0.0
TTRCYCtpp,0.0
TUNGSabcpp,0.0
TUNGStex,0.0
URIH,1.0
URIK2,1.0
UACGAMPpp,0.0
UACGAMtex,0.0
URIt2pp_copy1,1000.0
UACMAMO,0.0
UAG2E,0.0
UAGAAT,2.3703836986026033e-05
URIt2pp_copy2,-1000.0
URItex,0.0
USHD,1.1851918493013016e-05
UAGCVT,1.0000400981911768
VALTA,-1.0005978799231543
UAGDP,2.0001039002193397
RFAMPtex,0.0
UAGPT3,1.0000400981911768
UAMAGS,1.0000400981911768
UAMAS,1.0000400981911768
VALTRS,0.0
VALabcpp,1.0
VALt2rpp,-1.0
VALtex,0.0
RFAMPtpp,0.0
VPAMTr,-1.0
WCOS,0.0
UAPGR,1.0000400981911768
UDCPDP,1.0000400981911768
UDCPDPS,7.997245946702441e-08
X5PL3E,0.0
RHAT1,1.1851918493013016e-05
XAND,0.9993676912060219
XANt2pp,0.0
UDCPDPpp,0.0
UDCPPtppi,0.0
RHCCE,1.948419921560231e-06
UDPACGALtex,0.0
UDPG4E,0.0
UDPGALM,0.0
UDPGALPpp,0.0
UDPGALtex,0.0
XANtex,0.0
XANtpp,0.0
XMPtex,0.0
XPPT,1.0
XTSNH,1.0
XTSNt2rpp,0.0
XTSNtex,0.0
XYLI1,0.0
XYLI2,0.0
RIBabcpp,0.0
XYLK,-0.0
XYLK2,0.0
UDPGD,0.0
RIBtex,0.0
UDPGDC,0.0
UDPGLCURtex,0.0
XYLUt2pp,0.0
UDPGPpp,0.0
XYLUtex,0.0
RMI,0.0
XYLabcpp,0.0
XYLt2pp,0.0
UDPGtex,0.0
UDPKAAT,0.0
XYLtex,0.0
ZN2abcpp,0.0
UGLCURPpp,0.0
RMK,-0.0
UGLT,0.0
ZN2t3pp,0.0
ZN2tpp,4.7111048849665286e-07
ZNabcpp,0.0
Zn2tex,4.7111048849665286e-07
UGLYCH,0.9993676912060219
UGMDDS,1.0000400981911768
UHGADA,2.3703836986026033e-05
ULA4NFT,0.0
RMNtex,0.0
ULA4Ntppi,0.0
UM3PL,0.0
UM4PCP,0.0
UM4PL,0.0
UMPK,2.0005177155297846
UMPtex,0.0
UPLA4FNF,0.0
RMNtpp,0.0
UPLA4FNT,0.0
UPP3MT,3.242519720208444e-07
UPP3S,9.727559160625333e-07
RMPA,-0.0
UPPDC1,6.485039440416888e-07
UPPRT,1.0
RNDR1,0.0
URACPAH,0.0
URAt2pp_copy1,1000.0
RNDR1b,0.0
URAt2pp_copy2,-1000.0
URAtex,0.0
RNDR2,0.0
URDGLYCD,0.0
UREAtex,-1.0
RNDR2b,0.0
UREAtpp,-1.0
RNDR3,0.0
RNDR3b,0.0
RNDR4,0.0
RNDR4b,1.0
RNTR1c2,3.606757921962801e-05
RNTR2c2,1.0000372409933067
RNTR3c2,3.724099330671689e-05
FUM_SEC,1.0
