reaction,flux
PPND,5.021699782565049
PPNDH,6.735496636445302
PPPGO,1.0
PPPGO3,1.0
PPPNDO,0.0
PPPNt2rpp,0.0
PPPNtex,0.0
PPS,1.0
PPTHpp,0.0
PPTtex,0.0
PRAGSr,20.278731670569723
PRAIS,20.278731670569723
PRAIi,2.0665834609152256
PRAMPC,3.4442808248182644
PRASCSi,20.270388112040845
PRATPP,3.4442808248182644
PRFGS,20.278731670569723
PRMICI,3.4442808248182644
PROD2,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROTRS,0.0
PROabcpp,0.0
PROt2rpp,0.0
PROt4pp,0.0
PROtex,0.0
PRPPS,-193.2806917007267
PSCLYSt2pp,0.0
PSCLYStex,0.0
PSCVT,13.915559023743244
PSD120,1.0
RNTR4c2,0.0
RPE,-37.951367812161465
RPI,-33.917993578045945
RZ5PP,0.0
S2FE2SR,0.0
S2FE2SS,0.0
S2FE2SS2,0.0
PSD140,1.0
PSD141,1.0
S2FE2ST,0.0
S4FE4SR,0.0
PYDXtpp,0.0
S4FE4ST,0.0
S7PI,4.0
SADH,0.0
PSD160,2.652398739324692
PYK,298.5865160667686
PSD161,2.2852073339326866
SADT2,10.021257522751407
PYNP2r,-1.0
SARCOX,-0.0
SBTPD,0.0
SBTptspp,0.0
SBTtex,0.0
PSD180,1.0
PSD181,1.662396234059513
SCYSDS,0.0
PYROX,1.0
SDPDS,13.507772277526875
SDPTA,-13.507772277526875
SELCYSS,0.0
SELGTHR,0.0
SELGTHR2,0.0
SELGTHR3,0.0
PSERT,81.63120270998273
PSERtex,0.0
PSP_L,81.63120270998273
PSP_Lpp,0.0
PSSA120,1.0
SELNPS,0.0
PYRt2rpp,1000.0
SELR,0.0
SELtex,0.0
SELtpp,0.0
PSSA140,1.0
PSSA141,1.0
SEPHCHCS,0.016687117057757734
PSSA160,2.652398739324692
SERASr,0.025030675586636603
PYRtex,1000.0
SERAT,11.021257522751407
PSSA161,2.2852073339326866
PSSA180,1.0
PSSA181,1.662396234059513
PTA2,1000.0
PTAr,952.8020704660205
SERD_D,1.0
SERD_L,1.0
PTHRpp,0.0
PTPATi,0.02155107494451981
SERTRS,0.0
PTRCORNt7pp,0.0
QMO2,0.0
PTRCTA,1.0
SERTRS2,0.0
SERt2rpp,-1.0
SERt4pp,1.0
SERtex,0.0
SFGTHi,0.0
SGDS,0.0
SGSAD,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
SHCHCS3,0.016687117057757734
QMO3,0.0
SHCHD2,0.008343558528878867
SHCHF,0.008343558528878867
PUNP1,-1.0
PUNP2,-1.0
SHK3Dr,13.915559023743244
QUIN2tex,0.0
SHKK,13.915559023743244
SHSL1,6.595833888509652
SKMt2pp,0.0
SKMtex,0.0
SLNTtex,0.0
PUNP3,1.0
PUNP4,1.0
PUNP5,-1.0
PUNP6,2.0
QUIN2tpp,0.0
PUNP7,-1.0
PYAM5PO,2.0
SLNTtpp,0.0
SO2tex,0.0
SO2tpp,0.0
SO3tex,0.0
SO4t2pp,9.175632063066
SO4tex,10.175632063066
PYDAMK,1.0
PYDAMtex,0.0
PYDAMtpp,0.0
PYDXK,1.0
PYDXNK,1.0
QUINDH,0.0
PYDXNtex,0.0
PYDXNtpp,0.0
SOTA,0.0
SPMDAT1,0.0
SPMDAT2,0.0
QULNS,0.08526892326141938
SPMDabcpp,0.0
PYDXPP,1.0
R15BPK,237.21241789372522
SPMDt3pp,0.7476728308575826
SPMDtex,-0.7476728308575826
R1PK,237.21241789372522
SPMS,1.0
SPODM,0.0
THMtex,0.0
THRA2,1.0
THRA,1.0
SPODMpp,0.0
SSALx,0.0
THRD,0.0
R5PP,0.0
THRD_L,10.562496116832634
THRPtex,0.0
THRS,20.785533061764536
THRTRS,0.0
THRabcpp,1.0
THRt2pp,0.0
SSALy,1.0
SUCASPtpp,0.0
SUCBZL,0.016687117057757734
SUCBZS,0.016687117057757734
SUCCt2_2pp,133.91132069560211
SUCCt2_3pp,0.0
SUCCt3pp,0.0
SUCCtex,133.91132069560211
SUCDi,295.6494378045478
SUCFUMtpp,0.0
SUCMALtpp,0.0
THRt2rpp,-1000.0
THRt4pp,999.0
THRtex,0.0
THYMt3pp,0.07191942013972963
SUCOAS,-132.63451094290923
R5PPpp,0.0
SUCRtex,0.0
SUCTARTtpp,0.0
THYMtex,-0.07191942013972963
THZPSN3,0.008343558528878867
R5Ptex,0.0
TKT1,-10.01373261494467
SUCptspp,0.0
RBFK,0.008343558528881015
SULFACabcpp,0.0
TKT2,-27.937635197216792
RBFSa,0.03337423411551976
TMAOR1,0.0
TMAOR1pp,0.0
TMAOR2,0.0
TMAOR2pp,0.0
TMAOtex,0.0
SULFACtex,0.0
SULR,10.021257522751407
SULabcpp,1.0
T2DECAI,2.0
TAGURr,0.0
TALA,-15.01373261494467
TARTD,0.0
TARTRDtex,0.0
TMAtex,0.0
TMDK1,0.0
TMDPP,0.07191942013972963
TMDS,1.0
TARTRt7pp,0.0
TARTRtex,0.0
TMK,0.0
RBFSb,0.01668711705775988
TMPK,0.008343558528878867
TMPPP,0.008343558528878867
TARTt2_3pp,0.0
TAUDO,0.0
RBK,1.0
TAURabcpp,0.0
TAURtex,0.0
TPI,499.017255707726
RBK_L1,0.0
TCYNTtex,0.0
TDP,0.0
TDPADGAT,1.0
TDPAGTA,1.0
TDPDRE,1.0
TDPDRR,1.0
TPRDCOAS,0.0
TRDR,1.0
TRE6PH,0.0
TRE6PP,1.0
TDPGDH,2.0
TDSK,2.0
TRE6PS,1.0
RBP4E,0.0
TREH,1.0
TREHpp,0.0
TREptspp,0.0
TDSR1,0.0
TDSR2,0.0
TGBPA,0.0
THD2pp,442.58780802047323
THDPS,13.507772277526875
THFAT,1000.0
THIORDXi,1.0
THMDt2pp_copy1,1000.0
TREtex,0.0
TRPAS2,1.0
TRPS1,1.0665834609152256
TRPS2,2.0
TRPS3,1.0
TRPTRS,-0.0
THMDt2pp_copy2,-1000.0
THMDtex,0.0
TRPt2rpp,0.0
REPHACCOAI,0.0
TRPtex,0.0
TRSARr,-1000.0
TSULabcpp,0.0
TSULtex,0.0
TTDCAtexi,0.0
TTDCEAtexi,0.0
TTRCYCtex,0.0
THMabcpp,0.0
TYMtex,0.0
TYRL,0.008343558528878867
TYROXDApp,0.0
TYRPpp,0.0
TYRPtex,0.0
TYRTA,-5.021699782565049
TYRTRS,-0.0
TYRt2rpp,0.0
TYRtex,0.0
ThDPAT,0.0
U23GAAT,4.0
UAAGDS,2.0317951280309083
UACGALPpp,0.0
TTRCYCtpp,0.0
TUNGSabcpp,0.0
TUNGStex,0.0
URIH,0.0
URIK2,0.0
UACGAMPpp,0.0
UACGAMtex,0.0
URIt2pp_copy1,999.0
UACMAMO,1.0
UAG2E,1.0
UAGAAT,4.0
URIt2pp_copy2,-1000.0
URItex,-1.0
USHD,2.0
UAGCVT,9.12081323089574
VALTA,961.0654906980601
UAGDP,24.24162646179148
RFAMPtex,0.0
UAGPT3,9.12081323089574
UAMAGS,2.0317951280309083
UAMAS,2.0317951280309083
VALTRS,0.0
VALabcpp,1.0
VALt2rpp,-1.0
VALtex,0.0
RFAMPtpp,0.0
VPAMTr,976.449965003614
WCOS,0.0
UAPGR,9.12081323089574
UDCPDP,9.12081323089574
UDCPDPS,0.002057828336719003
X5PL3E,0.0
RHAT1,1.0
XAND,0.0
XANt2pp,0.0
UDCPDPpp,1.0
UDCPPtppi,1.0
RHCCE,1.0
UDPACGALtex,0.0
UDPG4E,-1.0
UDPGALM,0.0
UDPGALPpp,0.0
UDPGALtex,0.0
XANtex,0.0
XANtpp,0.0
XMPtex,0.0
XPPT,0.0
XTSNH,1.0
XTSNt2rpp,0.0
XTSNtex,0.0
XYLI1,0.0
XYLI2,2.0
RIBabcpp,0.0
XYLK,-0.0
XYLK2,0.0
UDPGD,0.0
RIBtex,0.0
UDPGDC,0.0
UDPGLCURtex,0.0
XYLUt2pp,0.0
UDPGPpp,0.0
XYLUtex,0.0
RMI,0.0
XYLabcpp,0.0
XYLt2pp,0.0
UDPGtex,0.0
UDPKAAT,0.0
XYLtex,0.0
ZN2abcpp,0.0
UGLCURPpp,0.0
RMK,-0.0
UGLT,1.0
ZN2t3pp,0.0
ZN2tpp,0.012122479656308308
ZNabcpp,0.0
Zn2tex,0.012122479656308308
UGLYCH,0.0
UGMDDS,9.12081323089574
UHGADA,4.0
ULA4NFT,0.0
RMNtex,0.0
ULA4Ntppi,0.0
UM3PL,2.0
UM4PCP,5.089018102864831
UM4PL,5.089018102864831
UMPK,27.177674544329616
UMPtex,0.0
UPLA4FNF,0.0
RMNtpp,0.0
UPLA4FNT,0.0
UPP3MT,0.008343558528878867
UPP3S,2.0083435585288787
RMPA,-0.0
UPPDC1,2.0
UPPRT,1.0
RNDR1,0.0
URACPAH,1.0
URAt2pp_copy1,1000.0
RNDR1b,0.0
URAt2pp_copy2,-1000.0
URAtex,0.0
RNDR2,0.0
URDGLYCD,0.0
UREAtex,-1.0
RNDR2b,0.0
UREAtpp,-1.0
RNDR3,0.0
RNDR3b,0.0
RNDR4,0.0
RNDR4b,1.0
RNTR1c2,1.9280805798602705
RNTR2c2,1.9582745338190382
RNTR3c2,2.958274533819038
FUM_SEC,1.0
